day,timestamp,emeralds_value,emeralds_pnl_increment,tomatoes_value,tomatoes_pnl_increment,portfolio_value_total,pnl_increment_total
-2,507700,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,507800,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,507900,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,508000,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,508100,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,508200,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,508300,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,508400,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,508500,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,508600,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,508700,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,508800,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,508900,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,509000,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,509100,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,509200,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,509300,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,509400,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,509500,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,509600,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,509700,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,509800,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,509900,2113.0,-20.0,2555.0,0.0,4668.0,-20.0
-2,510000,2133.0,20.0,2555.0,0.0,4688.0,20.0
-2,510100,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,510200,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,510300,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,510400,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,510500,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,510600,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,510700,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,510800,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,510900,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,511000,2133.0,0.0,2555.0,0.0,4688.0,0.0
-2,511100,2133.0,0.0,2579.0,24.0,4712.0,24.0
-2,511200,2133.0,0.0,2579.0,0.0,4712.0,0.0
-2,511300,2133.0,0.0,2581.0,2.0,4714.0,2.0
-2,511400,2133.0,0.0,2581.0,0.0,4714.0,0.0
-2,511500,2133.0,0.0,2587.0,6.0,4720.0,6.0
-2,511600,2133.0,0.0,2577.0,-10.0,4710.0,-10.0
-2,511700,2133.0,0.0,2575.0,-2.0,4708.0,-2.0
-2,511800,2133.0,0.0,2577.0,2.0,4710.0,2.0
-2,511900,2133.0,0.0,2577.0,0.0,4710.0,0.0
-2,512000,2133.0,0.0,2579.0,2.0,4712.0,2.0
-2,512100,2133.0,0.0,2579.0,0.0,4712.0,0.0
-2,512200,2133.0,0.0,2579.0,0.0,4712.0,0.0
-2,512300,2133.0,0.0,2575.0,-4.0,4708.0,-4.0
-2,512400,2133.0,0.0,2577.0,2.0,4710.0,2.0
-2,512500,2133.0,0.0,2577.0,0.0,4710.0,0.0
-2,512600,2133.0,0.0,2577.0,0.0,4710.0,0.0
-2,512700,2133.0,0.0,2577.0,0.0,4710.0,0.0
-2,512800,2133.0,0.0,2579.0,2.0,4712.0,2.0
-2,512900,2133.0,0.0,2581.0,2.0,4714.0,2.0
-2,513000,2133.0,0.0,2583.0,2.0,4716.0,2.0
-2,513100,2133.0,0.0,2591.0,8.0,4724.0,8.0
-2,513200,2133.0,0.0,2583.0,-8.0,4716.0,-8.0
-2,513300,2133.0,0.0,2581.0,-2.0,4714.0,-2.0
-2,513400,2113.0,-20.0,2577.0,-4.0,4690.0,-24.0
-2,513500,2133.0,20.0,2575.0,-2.0,4708.0,18.0
-2,513600,2133.0,0.0,2571.0,-4.0,4704.0,-4.0
-2,513700,2133.0,0.0,2571.0,0.0,4704.0,0.0
-2,513800,2133.0,0.0,2569.0,-2.0,4702.0,-2.0
-2,513900,2133.0,0.0,2555.0,-14.0,4688.0,-14.0
-2,514000,2133.0,0.0,2571.0,16.0,4704.0,16.0
-2,514100,2133.0,0.0,2571.0,0.0,4704.0,0.0
-2,514200,2133.0,0.0,2575.0,4.0,4708.0,4.0
-2,514300,2133.0,0.0,2575.0,0.0,4708.0,0.0
-2,514400,2133.0,0.0,2573.0,-2.0,4706.0,-2.0
-2,514500,2133.0,0.0,2571.0,-2.0,4704.0,-2.0
-2,514600,2133.0,0.0,2573.0,2.0,4706.0,2.0
-2,514700,2133.0,0.0,2573.0,0.0,4706.0,0.0
-2,514800,2133.0,0.0,2573.0,0.0,4706.0,0.0
-2,514900,2133.0,0.0,2575.0,2.0,4708.0,2.0
-2,515000,2133.0,0.0,2579.0,4.0,4712.0,4.0
-2,515100,2133.0,0.0,2581.0,2.0,4714.0,2.0
-2,515200,2133.0,0.0,2583.0,2.0,4716.0,2.0
-2,515300,2133.0,0.0,2579.0,-4.0,4712.0,-4.0
-2,515400,2133.0,0.0,2581.0,2.0,4714.0,2.0
-2,515500,2133.0,0.0,2579.0,-2.0,4712.0,-2.0
-2,515600,2133.0,0.0,2579.0,0.0,4712.0,0.0
-2,515700,2133.0,0.0,2577.0,-2.0,4710.0,-2.0
-2,515800,2133.0,0.0,2579.0,2.0,4712.0,2.0
-2,515900,2133.0,0.0,2581.0,2.0,4714.0,2.0
-2,516000,2133.0,0.0,2583.0,2.0,4716.0,2.0
-2,516100,2133.0,0.0,2585.0,2.0,4718.0,2.0
-2,516200,2133.0,0.0,2585.0,0.0,4718.0,0.0
-2,516300,2133.0,0.0,2585.0,0.0,4718.0,0.0
-2,516400,2133.0,0.0,2583.0,-2.0,4716.0,-2.0
-2,516500,2133.0,0.0,2583.0,0.0,4716.0,0.0
-2,516600,2133.0,0.0,2587.0,4.0,4720.0,4.0
-2,516700,2133.0,0.0,2585.0,-2.0,4718.0,-2.0
-2,516800,2133.0,0.0,2589.0,4.0,4722.0,4.0
-2,516900,2133.0,0.0,2587.0,-2.0,4720.0,-2.0
-2,517000,2133.0,0.0,2593.0,6.0,4726.0,6.0
-2,517100,2133.0,0.0,2589.0,-4.0,4722.0,-4.0
-2,517200,2133.0,0.0,2593.0,4.0,4726.0,4.0
-2,517300,2133.0,0.0,2589.0,-4.0,4722.0,-4.0
-2,517400,2133.0,0.0,2587.0,-2.0,4720.0,-2.0
-2,517500,2133.0,0.0,2587.0,0.0,4720.0,0.0
-2,517600,2133.0,0.0,2585.0,-2.0,4718.0,-2.0
-2,517700,2154.0,21.0,2585.0,0.0,4739.0,21.0
-2,517800,2154.0,0.0,2585.0,0.0,4739.0,0.0
-2,517900,2154.0,0.0,2587.0,2.0,4741.0,2.0
-2,518000,2154.0,0.0,2583.0,-4.0,4737.0,-4.0
-2,518100,2146.0,-8.0,2579.0,-4.0,4725.0,-12.0
-2,518200,2154.0,8.0,2581.0,2.0,4735.0,10.0
-2,518300,2154.0,0.0,2579.0,-2.0,4733.0,-2.0
-2,518400,2154.0,0.0,2581.0,2.0,4735.0,2.0
-2,518500,2154.0,0.0,2569.0,-12.0,4723.0,-12.0
-2,518600,2154.0,0.0,2579.0,10.0,4733.0,10.0
-2,518700,2154.0,0.0,2577.0,-2.0,4731.0,-2.0
-2,518800,2154.0,0.0,2575.0,-2.0,4729.0,-2.0
-2,518900,2154.0,0.0,2575.0,0.0,4729.0,0.0
-2,519000,2154.0,0.0,2577.0,2.0,4731.0,2.0
-2,519100,2154.0,0.0,2575.0,-2.0,4729.0,-2.0
-2,519200,2154.0,0.0,2573.0,-2.0,4727.0,-2.0
-2,519300,2154.0,0.0,2573.0,0.0,4727.0,0.0
-2,519400,2154.0,0.0,2569.0,-4.0,4723.0,-4.0
-2,519500,2162.0,8.0,2571.0,2.0,4733.0,10.0
-2,519600,2154.0,-8.0,2573.0,2.0,4727.0,-6.0
-2,519700,2154.0,0.0,2571.0,-2.0,4725.0,-2.0
-2,519800,2154.0,0.0,2573.0,2.0,4727.0,2.0
-2,519900,2154.0,0.0,2573.0,0.0,4727.0,0.0
-2,520000,2154.0,0.0,2573.0,0.0,4727.0,0.0
-2,520100,2154.0,0.0,2573.0,0.0,4727.0,0.0
-2,520200,2154.0,0.0,2575.0,2.0,4729.0,2.0
-2,520300,2154.0,0.0,2577.0,2.0,4731.0,2.0
-2,520400,2154.0,0.0,2579.0,2.0,4733.0,2.0
-2,520500,2154.0,0.0,2579.0,0.0,4733.0,0.0
-2,520600,2154.0,0.0,2603.0,24.0,4757.0,24.0
-2,520700,2154.0,0.0,2603.0,0.0,4757.0,0.0
-2,520800,2154.0,0.0,2603.0,0.0,4757.0,0.0
-2,520900,2154.0,0.0,2603.0,0.0,4757.0,0.0
-2,521000,2182.0,28.0,2603.0,0.0,4785.0,28.0
-2,521100,2182.0,0.0,2603.0,0.0,4785.0,0.0
-2,521200,2182.0,0.0,2603.0,0.0,4785.0,0.0
-2,521300,2182.0,0.0,2603.0,0.0,4785.0,0.0
-2,521400,2182.0,0.0,2603.0,0.0,4785.0,0.0
-2,521500,2182.0,0.0,2603.0,0.0,4785.0,0.0
-2,521600,2182.0,0.0,2603.0,0.0,4785.0,0.0
-2,521700,2182.0,0.0,2603.0,0.0,4785.0,0.0
-2,521800,2182.0,0.0,2603.0,0.0,4785.0,0.0
-2,521900,2182.0,0.0,2603.0,0.0,4785.0,0.0
-2,522000,2182.0,0.0,2603.0,0.0,4785.0,0.0
-2,522100,2182.0,0.0,2603.0,0.0,4785.0,0.0
-2,522200,2182.0,0.0,2603.0,0.0,4785.0,0.0
-2,522300,2182.0,0.0,2603.0,0.0,4785.0,0.0
-2,522400,2182.0,0.0,2603.0,0.0,4785.0,0.0
-2,522500,2182.0,0.0,2603.0,0.0,4785.0,0.0
-2,522600,2182.0,0.0,2633.0,30.0,4815.0,30.0
-2,522700,2182.0,0.0,2638.0,5.0,4820.0,5.0
-2,522800,2182.0,0.0,2638.0,0.0,4820.0,0.0
-2,522900,2182.0,0.0,2638.0,0.0,4820.0,0.0
-2,523000,2182.0,0.0,2618.0,-20.0,4800.0,-20.0
-2,523100,2182.0,0.0,2635.5,17.5,4817.5,17.5
-2,523200,2182.0,0.0,2630.5,-5.0,4812.5,-5.0
-2,523300,2182.0,0.0,2628.0,-2.5,4810.0,-2.5
-2,523400,2182.0,0.0,2628.0,0.0,4810.0,0.0
-2,523500,2182.0,0.0,2630.5,2.5,4812.5,2.5
-2,523600,2182.0,0.0,2630.5,0.0,4812.5,0.0
-2,523700,2182.0,0.0,2628.0,-2.5,4810.0,-2.5
-2,523800,2182.0,0.0,2643.0,15.0,4825.0,15.0
-2,523900,2190.0,8.0,2623.0,-20.0,4813.0,-12.0
-2,524000,2182.0,-8.0,2625.5,2.5,4807.5,-5.5
-2,524100,2210.0,28.0,2620.5,-5.0,4830.5,23.0
-2,524200,2210.0,0.0,2623.0,2.5,4833.0,2.5
-2,524300,2210.0,0.0,2625.5,2.5,4835.5,2.5
-2,524400,2210.0,0.0,2625.5,0.0,4835.5,0.0
-2,524500,2210.0,0.0,2623.0,-2.5,4833.0,-2.5
-2,524600,2210.0,0.0,2620.5,-2.5,4830.5,-2.5
-2,524700,2210.0,0.0,2620.5,0.0,4830.5,0.0
-2,524800,2210.0,0.0,2620.5,0.0,4830.5,0.0
-2,524900,2210.0,0.0,2623.0,2.5,4833.0,2.5
-2,525000,2210.0,0.0,2620.5,-2.5,4830.5,-2.5
-2,525100,2210.0,0.0,2620.5,0.0,4830.5,0.0
-2,525200,2210.0,0.0,2618.0,-2.5,4828.0,-2.5
-2,525300,2210.0,0.0,2613.0,-5.0,4823.0,-5.0
-2,525400,2210.0,0.0,2615.5,2.5,4825.5,2.5
-2,525500,2210.0,0.0,2615.5,0.0,4825.5,0.0
-2,525600,2210.0,0.0,2628.0,12.5,4838.0,12.5
-2,525700,2210.0,0.0,2603.0,-25.0,4813.0,-25.0
-2,525800,2210.0,0.0,2615.5,12.5,4825.5,12.5
-2,525900,2210.0,0.0,2610.5,-5.0,4820.5,-5.0
-2,526000,2210.0,0.0,2610.5,0.0,4820.5,0.0
-2,526100,2210.0,0.0,2610.5,0.0,4820.5,0.0
-2,526200,2210.0,0.0,2625.5,15.0,4835.5,15.0
-2,526300,2210.0,0.0,2605.5,-20.0,4815.5,-20.0
-2,526400,2210.0,0.0,2605.5,0.0,4815.5,0.0
-2,526500,2210.0,0.0,2603.0,-2.5,4813.0,-2.5
-2,526600,2210.0,0.0,2605.5,2.5,4815.5,2.5
-2,526700,2210.0,0.0,2605.5,0.0,4815.5,0.0
-2,526800,2210.0,0.0,2603.0,-2.5,4813.0,-2.5
-2,526900,2210.0,0.0,2603.0,0.0,4813.0,0.0
-2,527000,2210.0,0.0,2605.5,2.5,4815.5,2.5
-2,527100,2210.0,0.0,2605.5,0.0,4815.5,0.0
-2,527200,2210.0,0.0,2605.5,0.0,4815.5,0.0
-2,527300,2210.0,0.0,2608.0,2.5,4818.0,2.5
-2,527400,2210.0,0.0,2605.5,-2.5,4815.5,-2.5
-2,527500,2210.0,0.0,2605.5,0.0,4815.5,0.0
-2,527600,2238.0,28.0,2608.0,2.5,4846.0,30.5
-2,527700,2214.0,-24.0,2610.5,2.5,4824.5,-21.5
-2,527800,2238.0,24.0,2613.0,2.5,4851.0,26.5
-2,527900,2262.0,24.0,2615.5,2.5,4877.5,26.5
-2,528000,2238.0,-24.0,2618.0,2.5,4856.0,-21.5
-2,528100,2238.0,0.0,2633.0,15.0,4871.0,15.0
-2,528200,2238.0,0.0,2618.0,-15.0,4856.0,-15.0
-2,528300,2238.0,0.0,2620.5,2.5,4858.5,2.5
-2,528400,2214.0,-24.0,2620.5,0.0,4834.5,-24.0
-2,528500,2238.0,24.0,2618.0,-2.5,4856.0,21.5
-2,528600,2238.0,0.0,2620.5,2.5,4858.5,2.5
-2,528700,2238.0,0.0,2620.5,0.0,4858.5,0.0
-2,528800,2238.0,0.0,2625.5,5.0,4863.5,5.0
-2,528900,2238.0,0.0,2623.0,-2.5,4861.0,-2.5
-2,529000,2238.0,0.0,2628.0,5.0,4866.0,5.0
-2,529100,2238.0,0.0,2628.0,0.0,4866.0,0.0
-2,529200,2238.0,0.0,2630.5,2.5,4868.5,2.5
-2,529300,2238.0,0.0,2620.5,-10.0,4858.5,-10.0
-2,529400,2238.0,0.0,2633.0,12.5,4871.0,12.5
-2,529500,2238.0,0.0,2635.5,2.5,4873.5,2.5
-2,529600,2238.0,0.0,2630.5,-5.0,4868.5,-5.0
-2,529700,2238.0,0.0,2633.0,2.5,4871.0,2.5
-2,529800,2238.0,0.0,2615.5,-17.5,4853.5,-17.5
-2,529900,2238.0,0.0,2628.0,12.5,4866.0,12.5
-2,530000,2238.0,0.0,2630.5,2.5,4868.5,2.5
-2,530100,2238.0,0.0,2630.5,0.0,4868.5,0.0
-2,530200,2238.0,0.0,2625.5,-5.0,4863.5,-5.0
-2,530300,2238.0,0.0,2623.0,-2.5,4861.0,-2.5
-2,530400,2238.0,0.0,2625.5,2.5,4863.5,2.5
-2,530500,2238.0,0.0,2623.0,-2.5,4861.0,-2.5
-2,530600,2238.0,0.0,2625.5,2.5,4863.5,2.5
-2,530700,2238.0,0.0,2623.0,-2.5,4861.0,-2.5
-2,530800,2238.0,0.0,2643.0,20.0,4881.0,20.0
-2,530900,2238.0,0.0,2628.0,-15.0,4866.0,-15.0
-2,531000,2238.0,0.0,2628.0,0.0,4866.0,0.0
-2,531100,2238.0,0.0,2623.0,-5.0,4861.0,-5.0
-2,531200,2238.0,0.0,2628.0,5.0,4866.0,5.0
-2,531300,2238.0,0.0,2625.5,-2.5,4863.5,-2.5
-2,531400,2238.0,0.0,2628.0,2.5,4866.0,2.5
-2,531500,2238.0,0.0,2633.0,5.0,4871.0,5.0
-2,531600,2238.0,0.0,2633.0,0.0,4871.0,0.0
-2,531700,2238.0,0.0,2630.5,-2.5,4868.5,-2.5
-2,531800,2238.0,0.0,2630.5,0.0,4868.5,0.0
-2,531900,2238.0,0.0,2630.5,0.0,4868.5,0.0
-2,532000,2238.0,0.0,2630.5,0.0,4868.5,0.0
-2,532100,2238.0,0.0,2633.0,2.5,4871.0,2.5
-2,532200,2238.0,0.0,2633.0,0.0,4871.0,0.0
-2,532300,2238.0,0.0,2630.5,-2.5,4868.5,-2.5
-2,532400,2238.0,0.0,2615.5,-15.0,4853.5,-15.0
-2,532500,2238.0,0.0,2633.0,17.5,4871.0,17.5
-2,532600,2238.0,0.0,2635.5,2.5,4873.5,2.5
-2,532700,2238.0,0.0,2638.0,2.5,4876.0,2.5
-2,532800,2238.0,0.0,2638.0,0.0,4876.0,0.0
-2,532900,2214.0,-24.0,2640.5,2.5,4854.5,-21.5
-2,533000,2238.0,24.0,2643.0,2.5,4881.0,26.5
-2,533100,2238.0,0.0,2640.5,-2.5,4878.5,-2.5
-2,533200,2238.0,0.0,2638.0,-2.5,4876.0,-2.5
-2,533300,2238.0,0.0,2638.0,0.0,4876.0,0.0
-2,533400,2238.0,0.0,2638.0,0.0,4876.0,0.0
-2,533500,2238.0,0.0,2635.5,-2.5,4873.5,-2.5
-2,533600,2238.0,0.0,2653.0,17.5,4891.0,17.5
-2,533700,2238.0,0.0,2638.0,-15.0,4876.0,-15.0
-2,533800,2238.0,0.0,2640.5,2.5,4878.5,2.5
-2,533900,2238.0,0.0,2640.5,0.0,4878.5,0.0
-2,534000,2238.0,0.0,2645.5,5.0,4883.5,5.0
-2,534100,2238.0,0.0,2643.0,-2.5,4881.0,-2.5
-2,534200,2238.0,0.0,2640.5,-2.5,4878.5,-2.5
-2,534300,2238.0,0.0,2643.0,2.5,4881.0,2.5
-2,534400,2238.0,0.0,2643.0,0.0,4881.0,0.0
-2,534500,2238.0,0.0,2643.0,0.0,4881.0,0.0
-2,534600,2238.0,0.0,2643.0,0.0,4881.0,0.0
-2,534700,2238.0,0.0,2643.0,0.0,4881.0,0.0
-2,534800,2238.0,0.0,2623.0,-20.0,4861.0,-20.0
-2,534900,2238.0,0.0,2650.5,27.5,4888.5,27.5
-2,535000,2238.0,0.0,2655.5,5.0,4893.5,5.0
-2,535100,2238.0,0.0,2650.5,-5.0,4888.5,-5.0
-2,535200,2238.0,0.0,2648.0,-2.5,4886.0,-2.5
-2,535300,2238.0,0.0,2653.0,5.0,4891.0,5.0
-2,535400,2238.0,0.0,2655.5,2.5,4893.5,2.5
-2,535500,2238.0,0.0,2650.5,-5.0,4888.5,-5.0
-2,535600,2238.0,0.0,2653.0,2.5,4891.0,2.5
-2,535700,2238.0,0.0,2653.0,0.0,4891.0,0.0
-2,535800,2238.0,0.0,2653.0,0.0,4891.0,0.0
-2,535900,2214.0,-24.0,2658.0,5.0,4872.0,-19.0
-2,536000,2238.0,24.0,2655.5,-2.5,4893.5,21.5
-2,536100,2238.0,0.0,2688.0,32.5,4926.0,32.5
-2,536200,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,536300,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,536400,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,536500,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,536600,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,536700,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,536800,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,536900,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,537000,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,537100,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,537200,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,537300,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,537400,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,537500,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,537600,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,537700,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,537800,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,537900,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,538000,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,538100,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,538200,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,538300,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,538400,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,538500,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,538600,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,538700,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,538800,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,538900,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,539000,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,539100,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,539200,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,539300,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,539400,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,539500,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,539600,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,539700,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,539800,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,539900,2238.0,0.0,2688.0,0.0,4926.0,0.0
-2,540000,2238.0,0.0,2695.5,7.5,4933.5,7.5
-2,540100,2238.0,0.0,2713.0,17.5,4951.0,17.5
-2,540200,2238.0,0.0,2715.5,2.5,4953.5,2.5
-2,540300,2238.0,0.0,2715.5,0.0,4953.5,0.0
-2,540400,2238.0,0.0,2715.5,0.0,4953.5,0.0
-2,540500,2238.0,0.0,2715.5,0.0,4953.5,0.0
-2,540600,2238.0,0.0,2715.5,0.0,4953.5,0.0
-2,540700,2238.0,0.0,2733.0,17.5,4971.0,17.5
-2,540800,2238.0,0.0,2718.0,-15.0,4956.0,-15.0
-2,540900,2238.0,0.0,2718.0,0.0,4956.0,0.0
-2,541000,2238.0,0.0,2720.5,2.5,4958.5,2.5
-2,541100,2238.0,0.0,2720.5,0.0,4958.5,0.0
-2,541200,2238.0,0.0,2720.5,0.0,4958.5,0.0
-2,541300,2238.0,0.0,2718.0,-2.5,4956.0,-2.5
-2,541400,2238.0,0.0,2718.0,0.0,4956.0,0.0
-2,541500,2238.0,0.0,2715.5,-2.5,4953.5,-2.5
-2,541600,2238.0,0.0,2715.5,0.0,4953.5,0.0
-2,541700,2238.0,0.0,2718.0,2.5,4956.0,2.5
-2,541800,2238.0,0.0,2720.5,2.5,4958.5,2.5
-2,541900,2238.0,0.0,2723.0,2.5,4961.0,2.5
-2,542000,2238.0,0.0,2720.5,-2.5,4958.5,-2.5
-2,542100,2238.0,0.0,2715.5,-5.0,4953.5,-5.0
-2,542200,2238.0,0.0,2713.0,-2.5,4951.0,-2.5
-2,542300,2238.0,0.0,2700.5,-12.5,4938.5,-12.5
-2,542400,2238.0,0.0,2718.0,17.5,4956.0,17.5
-2,542500,2238.0,0.0,2718.0,0.0,4956.0,0.0
-2,542600,2238.0,0.0,2720.5,2.5,4958.5,2.5
-2,542700,2238.0,0.0,2725.5,5.0,4963.5,5.0
-2,542800,2238.0,0.0,2723.0,-2.5,4961.0,-2.5
-2,542900,2238.0,0.0,2725.5,2.5,4963.5,2.5
-2,543000,2238.0,0.0,2743.0,17.5,4981.0,17.5
-2,543100,2238.0,0.0,2715.5,-27.5,4953.5,-27.5
-2,543200,2238.0,0.0,2730.5,15.0,4968.5,15.0
-2,543300,2238.0,0.0,2728.0,-2.5,4966.0,-2.5
-2,543400,2238.0,0.0,2730.5,2.5,4968.5,2.5
-2,543500,2238.0,0.0,2730.5,0.0,4968.5,0.0
-2,543600,2238.0,0.0,2728.0,-2.5,4966.0,-2.5
-2,543700,2214.0,-24.0,2725.5,-2.5,4939.5,-26.5
-2,543800,2238.0,24.0,2720.5,-5.0,4958.5,19.0
-2,543900,2238.0,0.0,2720.5,0.0,4958.5,0.0
-2,544000,2238.0,0.0,2720.5,0.0,4958.5,0.0
-2,544100,2238.0,0.0,2720.5,0.0,4958.5,0.0
-2,544200,2214.0,-24.0,2725.5,5.0,4939.5,-19.0
-2,544300,2238.0,24.0,2725.5,0.0,4963.5,24.0
-2,544400,2238.0,0.0,2728.0,2.5,4966.0,2.5
-2,544500,2238.0,0.0,2725.5,-2.5,4963.5,-2.5
-2,544600,2238.0,0.0,2730.5,5.0,4968.5,5.0
-2,544700,2238.0,0.0,2730.5,0.0,4968.5,0.0
-2,544800,2238.0,0.0,2730.5,0.0,4968.5,0.0
-2,544900,2238.0,0.0,2728.0,-2.5,4966.0,-2.5
-2,545000,2238.0,0.0,2728.0,0.0,4966.0,0.0
-2,545100,2238.0,0.0,2730.5,2.5,4968.5,2.5
-2,545200,2238.0,0.0,2740.5,10.0,4978.5,10.0
-2,545300,2238.0,0.0,2740.5,0.0,4978.5,0.0
-2,545400,2214.0,-24.0,2740.5,0.0,4954.5,-24.0
-2,545500,2238.0,24.0,2743.0,2.5,4981.0,26.5
-2,545600,2238.0,0.0,2745.5,2.5,4983.5,2.5
-2,545700,2238.0,0.0,2745.5,0.0,4983.5,0.0
-2,545800,2238.0,0.0,2745.5,0.0,4983.5,0.0
-2,545900,2238.0,0.0,2740.5,-5.0,4978.5,-5.0
-2,546000,2238.0,0.0,2758.0,17.5,4996.0,17.5
-2,546100,2238.0,0.0,2740.5,-17.5,4978.5,-17.5
-2,546200,2238.0,0.0,2738.0,-2.5,4976.0,-2.5
-2,546300,2238.0,0.0,2740.5,2.5,4978.5,2.5
-2,546400,2238.0,0.0,2743.0,2.5,4981.0,2.5
-2,546500,2262.0,24.0,2740.5,-2.5,5002.5,21.5
-2,546600,2238.0,-24.0,2743.0,2.5,4981.0,-21.5
-2,546700,2238.0,0.0,2740.5,-2.5,4978.5,-2.5
-2,546800,2238.0,0.0,2740.5,0.0,4978.5,0.0
-2,546900,2238.0,0.0,2738.0,-2.5,4976.0,-2.5
-2,547000,2238.0,0.0,2735.5,-2.5,4973.5,-2.5
-2,547100,2238.0,0.0,2738.0,2.5,4976.0,2.5
-2,547200,2238.0,0.0,2738.0,0.0,4976.0,0.0
-2,547300,2238.0,0.0,2738.0,0.0,4976.0,0.0
-2,547400,2238.0,0.0,2735.5,-2.5,4973.5,-2.5
-2,547500,2238.0,0.0,2738.0,2.5,4976.0,2.5
-2,547600,2238.0,0.0,2733.0,-5.0,4971.0,-5.0
-2,547700,2238.0,0.0,2738.0,5.0,4976.0,5.0
-2,547800,2238.0,0.0,2735.5,-2.5,4973.5,-2.5
-2,547900,2238.0,0.0,2730.5,-5.0,4968.5,-5.0
-2,548000,2238.0,0.0,2730.5,0.0,4968.5,0.0
-2,548100,2238.0,0.0,2733.0,2.5,4971.0,2.5
-2,548200,2238.0,0.0,2735.5,2.5,4973.5,2.5
-2,548300,2238.0,0.0,2757.5,22.0,4995.5,22.0
-2,548400,2238.0,0.0,2758.0,0.5,4996.0,0.5
-2,548500,2238.0,0.0,2758.0,0.0,4996.0,0.0
-2,548600,2238.0,0.0,2758.5,0.5,4996.5,0.5
-2,548700,2238.0,0.0,2758.0,-0.5,4996.0,-0.5
-2,548800,2238.0,0.0,2758.0,0.0,4996.0,0.0
-2,548900,2238.0,0.0,2758.0,0.0,4996.0,0.0
-2,549000,2238.0,0.0,2758.0,0.0,4996.0,0.0
-2,549100,2280.0,42.0,2757.5,-0.5,5037.5,41.5
